NAME : sw24978
16426 60150.0000 14233.3333
16427 60150.0000 14250.0000
16428 60150.0000 14316.6667
16429 60150.0000 14800.0000
16430 60150.0000 14883.3333
16431 60150.0000 14933.3333
16432 60150.0000 14950.0000
16433 60150.0000 14966.6667
16434 60150.0000 15100.0000
16435 60150.0000 15183.3333
16436 60150.0000 15200.0000
16437 60150.0000 15250.0000
16438 60150.0000 15300.0000
16439 60150.0000 15333.3333
16440 60150.0000 15383.3333
16441 60150.0000 15666.6667
16442 60150.0000 16116.6667
16443 60150.0000 16133.3333
16444 60150.0000 16150.0000
16445 60150.0000 16183.3333
16446 60150.0000 16200.0000
16447 60150.0000 16250.0000
16448 60150.0000 16300.0000
16449 60150.0000 16316.6667
16450 60150.0000 16416.6667
16451 60150.0000 16633.3333
16452 60150.0000 16850.0000
16453 60150.0000 16933.3333
16454 60150.0000 17033.3333
16455 60150.0000 17200.0000
16456 60150.0000 17216.6667
16457 60150.0000 17366.6667
16458 60150.0000 17466.6667
16459 60150.0000 17550.0000
16460 60150.0000 17566.6667
16461 60150.0000 17583.3333
16462 60150.0000 17816.6667
16463 60150.0000 17916.6667
16464 60150.0000 17966.6667
16465 60150.0000 17983.3333
16466 60150.0000 18183.3333
16467 60150.0000 18216.6667
16468 60150.0000 18483.3333
16469 60150.0000 18516.6667
16470 60150.0000 18750.0000
16471 60158.3333 18716.6667
16472 60166.6667 12700.0000
16473 60166.6667 12733.3333
16474 60166.6667 13016.6667
16475 60166.6667 13116.6667
16476 60166.6667 13383.3333
16477 60166.6667 13450.0000
16478 60166.6667 13500.0000
16479 60166.6667 13516.6667
16480 60166.6667 14116.6667
16481 60166.6667 14233.3333
16482 60166.6667 14250.0000
16483 60166.6667 14316.6667
16484 60166.6667 14333.3333
16485 60166.6667 14350.0000
16486 60166.6667 14366.6667
16487 60166.6667 14516.6667
16488 60166.6667 14583.3333
16489 60166.6667 14600.0000
16490 60166.6667 14816.6667
16491 60166.6667 14983.3333
16492 60166.6667 15166.6667
16493 60166.6667 15316.6667
16494 60166.6667 15350.0000
16495 60166.6667 15433.3333
16496 60166.6667 15450.0000
16497 60166.6667 15500.0000
16498 60166.6667 15516.6667
16499 60166.6667 15966.6667
16500 60166.6667 16016.6667
16501 60166.6667 16066.6667
16502 60166.6667 16100.0000
16503 60166.6667 16116.6667
16504 60166.6667 16133.3333
16505 60166.6667 16150.0000
16506 60166.6667 16166.6667
16507 60166.6667 16200.0000
16508 60166.6667 16216.6667
16509 60166.6667 16233.3333
16510 60166.6667 16250.0000
16511 60166.6667 16266.6667
16512 60166.6667 16283.3333
16513 60166.6667 16300.0000
16514 60166.6667 16316.6667
16515 60166.6667 16400.0000
16516 60166.6667 16416.6667
16517 60166.6667 16483.3333
16518 60166.6667 16516.6667
16519 60166.6667 16566.6667
16520 60166.6667 16800.0000
16521 60166.6667 16900.0000
16522 60166.6667 17050.0000
16523 60166.6667 17066.6667
16524 60166.6667 17100.0000
16525 60166.6667 17216.6667
16526 60166.6667 17250.0000
16527 60166.6667 17266.6667
16528 60166.6667 17600.0000
16529 60166.6667 17650.0000
16530 60166.6667 17766.6667
16531 60166.6667 17783.3333
16532 60166.6667 17800.0000
16533 60166.6667 17933.3333
16534 60166.6667 17950.0000
16535 60166.6667 17966.6667
16536 60166.6667 17983.3333
16537 60166.6667 18000.0000
16538 60166.6667 18150.0000
16539 60166.6667 18183.3333
16540 60166.6667 18200.0000
16541 60166.6667 18450.0000
16542 60166.6667 18466.6667
16543 60166.6667 18500.0000
16544 60166.6667 18633.3333
16545 60166.6667 18716.6667
16546 60166.6667 18733.3333
16547 60166.6667 18766.6667
16548 60166.6667 18800.0000
16549 60183.3333 12666.6667
16550 60183.3333 12883.3333
16551 60183.3333 12900.0000
16552 60183.3333 12950.0000
16553 60183.3333 13383.3333
16554 60183.3333 13466.6667
16555 60183.3333 13500.0000
16556 60183.3333 13516.6667
16557 60183.3333 14183.3333
16558 60183.3333 14433.3333
16559 60183.3333 14583.3333
16560 60183.3333 14666.6667
16561 60183.3333 14733.3333
16562 60183.3333 15150.0000
16563 60183.3333 15166.6667
16564 60183.3333 15200.0000
16565 60183.3333 15283.3333
16566 60183.3333 15316.6667
16567 60183.3333 15333.3333
16568 60183.3333 15433.3333
16569 60183.3333 15450.0000
16570 60183.3333 15733.3333
16571 60183.3333 15950.0000
16572 60183.3333 16000.0000
16573 60183.3333 16050.0000
16574 60183.3333 16066.6667
16575 60183.3333 16083.3333
16576 60183.3333 16116.6667
16577 60183.3333 16200.0000
16578 60183.3333 16250.0000
16579 60183.3333 16300.0000
16580 60183.3333 16350.0000
16581 60183.3333 16400.0000
16582 60183.3333 16433.3333
16583 60183.3333 16450.0000
16584 60183.3333 16466.6667
16585 60183.3333 16583.3333
16586 60183.3333 16600.0000
16587 60183.3333 16916.6667
16588 60183.3333 16933.3333
16589 60183.3333 17033.3333
16590 60183.3333 17050.0000
16591 60183.3333 17100.0000
16592 60183.3333 17116.6667
16593 60183.3333 17133.3333
16594 60183.3333 17150.0000
16595 60183.3333 17183.3333
16596 60183.3333 17216.6667
16597 60183.3333 17233.3333
16598 60183.3333 17250.0000
16599 60183.3333 17266.6667
16600 60183.3333 17283.3333
16601 60183.3333 17300.0000
16602 60183.3333 17550.0000
16603 60183.3333 17750.0000
16604 60183.3333 17766.6667
16605 60183.3333 17800.0000
16606 60183.3333 17816.6667
16607 60183.3333 18050.0000
16608 60183.3333 18183.3333
16609 60183.3333 18200.0000
16610 60183.3333 18400.0000
16611 60183.3333 18500.0000
16612 60183.3333 18766.6667
16613 60191.6667 18750.0000
16614 60200.0000 12666.6667
16615 60200.0000 12883.3333
16616 60200.0000 13050.0000
16617 60200.0000 13833.3333
16618 60200.0000 14066.6667
16619 60200.0000 14450.0000
16620 60200.0000 14466.6667
16621 60200.0000 14716.6667
16622 60200.0000 14850.0000
16623 60200.0000 15083.3333
16624 60200.0000 15133.3333
16625 60200.0000 15183.3333
16626 60200.0000 15266.6667
16627 60200.0000 15433.3333
16628 60200.0000 15500.0000
16629 60200.0000 15600.0000
16630 60200.0000 15616.6667
16631 60200.0000 15983.3333
16632 60200.0000 16050.0000
16633 60200.0000 16066.6667
16634 60200.0000 16100.0000
16635 60200.0000 16133.3333
16636 60200.0000 16183.3333
16637 60200.0000 16233.3333
16638 60200.0000 16300.0000
16639 60200.0000 16350.0000
16640 60200.0000 16466.6667
16641 60200.0000 16500.0000
16642 60200.0000 16600.0000
16643 60200.0000 16616.6667
16644 60200.0000 16633.3333
16645 60200.0000 16683.3333
16646 60200.0000 17016.6667
16647 60200.0000 17116.6667
16648 60200.0000 17133.3333
16649 60200.0000 17166.6667
16650 60200.0000 17183.3333
16651 60200.0000 17233.3333
16652 60200.0000 17250.0000
16653 60200.0000 17266.6667
16654 60200.0000 17283.3333
16655 60200.0000 17316.6667
16656 60200.0000 17383.3333
16657 60200.0000 17433.3333
16658 60200.0000 17466.6667
16659 60200.0000 17650.0000
16660 60200.0000 17900.0000
16661 60200.0000 18200.0000
16662 60200.0000 18300.0000
16663 60200.0000 18333.3333
16664 60200.0000 18450.0000
16665 60200.0000 18500.0000
16666 60200.0000 18516.6667
16667 60200.0000 18533.3333
16668 60200.0000 18550.0000
16669 60200.0000 18600.0000
16670 60200.0000 18608.3333
16671 60200.0000 18716.6667
16672 60200.0000 18733.3333
16673 60208.3333 18550.0000
16674 60216.6667 12566.6667
16675 60216.6667 13250.0000
16676 60216.6667 13483.3333
16677 60216.6667 14183.3333
16678 60216.6667 14466.6667
16679 60216.6667 14866.6667
16680 60216.6667 14950.0000
16681 60216.6667 14966.6667
16682 60216.6667 14983.3333
16683 60216.6667 15100.0000
16684 60216.6667 15416.6667
16685 60216.6667 15466.6667
16686 60216.6667 15533.3333
16687 60216.6667 15733.3333
16688 60216.6667 15766.6667
16689 60216.6667 15933.3333
16690 60216.6667 15983.3333
16691 60216.6667 16016.6667
16692 60216.6667 16033.3333
16693 60216.6667 16050.0000
16694 60216.6667 16116.6667
16695 60216.6667 16133.3333
16696 60216.6667 16300.0000
16697 60216.6667 16316.6667
16698 60216.6667 16433.3333
16699 60216.6667 16533.3333
16700 60216.6667 16583.3333
16701 60216.6667 17200.0000
16702 60216.6667 17233.3333
16703 60216.6667 17283.3333
16704 60216.6667 17416.6667
16705 60216.6667 17450.0000
16706 60216.6667 17733.3333
16707 60216.6667 17833.3333
16708 60216.6667 18000.0000
16709 60216.6667 18200.0000
16710 60216.6667 18233.3333
16711 60216.6667 18350.0000
16712 60216.6667 18400.0000
16713 60216.6667 18500.0000
16714 60216.6667 18516.6667
16715 60216.6667 18533.3333
16716 60216.6667 18550.0000
16717 60216.6667 18575.0000
16718 60216.6667 18583.3333
16719 60216.6667 18600.0000
16720 60216.6667 18633.3333
16721 60233.3333 12716.6667
16722 60233.3333 12750.0000
16723 60233.3333 13000.0000
16724 60233.3333 13083.3333
16725 60233.3333 13483.3333
16726 60233.3333 13500.0000
16727 60233.3333 13800.0000
16728 60233.3333 14033.3333
16729 60233.3333 14116.6667
16730 60233.3333 14516.6667
16731 60233.3333 14566.6667
16732 60233.3333 14616.6667
16733 60233.3333 14633.3333
16734 60233.3333 14866.6667
16735 60233.3333 14916.6667
16736 60233.3333 15000.0000
16737 60233.3333 15216.6667
16738 60233.3333 15416.6667
16739 60233.3333 15883.3333
16740 60233.3333 16000.0000
16741 60233.3333 16050.0000
16742 60233.3333 16116.6667
16743 60233.3333 16133.3333
16744 60233.3333 16233.3333
16745 60233.3333 16250.0000
16746 60233.3333 16283.3333
16747 60233.3333 16416.6667
16748 60233.3333 16450.0000
16749 60233.3333 16533.3333
16750 60233.3333 16550.0000
16751 60233.3333 16766.6667
16752 60233.3333 16783.3333
16753 60233.3333 17100.0000
16754 60233.3333 17116.6667
16755 60233.3333 17433.3333
16756 60233.3333 17466.6667
16757 60233.3333 17616.6667
16758 60233.3333 17650.0000
16759 60233.3333 17700.0000
16760 60233.3333 17716.6667
16761 60233.3333 17733.3333
16762 60233.3333 17833.3333
16763 60233.3333 17850.0000
16764 60233.3333 17900.0000
16765 60233.3333 18116.6667
16766 60233.3333 18183.3333
16767 60233.3333 18233.3333
16768 60233.3333 18266.6667
16769 60233.3333 18400.0000
16770 60233.3333 18433.3333
16771 60233.3333 18483.3333
16772 60233.3333 18500.0000
16773 60233.3333 18533.3333
16774 60233.3333 18566.6667
16775 60233.3333 18600.0000
16776 60233.3333 18616.6667
16777 60241.6667 18416.6667
16778 60250.0000 12650.0000
16779 60250.0000 12800.0000
16780 60250.0000 12833.3333
16781 60250.0000 13450.0000
16782 60250.0000 14100.0000
16783 60250.0000 14600.0000
16784 60250.0000 14933.3333
16785 60250.0000 14950.0000
16786 60250.0000 15366.6667
16787 60250.0000 15466.6667
16788 60250.0000 15500.0000
16789 60250.0000 15850.0000
16790 60250.0000 15883.3333
16791 60250.0000 15900.0000
16792 60250.0000 15916.6667
16793 60250.0000 15933.3333
16794 60250.0000 15950.0000
16795 60250.0000 16000.0000
16796 60250.0000 16016.6667
16797 60250.0000 16033.3333
16798 60250.0000 16050.0000
16799 60250.0000 16133.3333
16800 60250.0000 16183.3333
16801 60250.0000 16216.6667
16802 60250.0000 16233.3333
16803 60250.0000 16250.0000
16804 60250.0000 16266.6667
16805 60250.0000 16300.0000
16806 60250.0000 16450.0000
16807 60250.0000 16483.3333
16808 60250.0000 16500.0000
16809 60250.0000 16683.3333
16810 60250.0000 16766.6667
16811 60250.0000 16783.3333
16812 60250.0000 16950.0000
16813 60250.0000 16966.6667
16814 60250.0000 17566.6667
16815 60250.0000 17650.0000
16816 60250.0000 17683.3333
16817 60250.0000 17716.6667
16818 60250.0000 17816.6667
16819 60250.0000 17833.3333
16820 60250.0000 17850.0000
16821 60250.0000 18050.0000
16822 60250.0000 18083.3333
16823 60250.0000 18150.0000
16824 60250.0000 18166.6667
16825 60250.0000 18183.3333
16826 60250.0000 18216.6667
16827 60250.0000 18266.6667
16828 60250.0000 18350.0000
16829 60250.0000 18358.3333
16830 60250.0000 18383.3333
16831 60250.0000 18433.3333
16832 60250.0000 18466.6667
16833 60250.0000 18516.6667
16834 60250.0000 18566.6667
16835 60250.0000 18600.0000
16836 60266.6667 12716.6667
16837 60266.6667 12850.0000
16838 60266.6667 13033.3333
16839 60266.6667 13116.6667
16840 60266.6667 13133.3333
16841 60266.6667 13183.3333
16842 60266.6667 13233.0556
16843 60266.6667 13433.3333
16844 60266.6667 13450.0000
16845 60266.6667 13900.0000
16846 60266.6667 14133.3333
16847 60266.6667 14166.6667
16848 60266.6667 14600.0000
16849 60266.6667 14716.6667
16850 60266.6667 14766.6667
16851 60266.6667 14983.3333
16852 60266.6667 15000.0000
16853 60266.6667 15016.6667
16854 60266.6667 15283.3333
16855 60266.6667 15516.6667
16856 60266.6667 15600.0000
16857 60266.6667 15833.3333
16858 60266.6667 15900.0000
16859 60266.6667 15966.6667
16860 60266.6667 16000.0000
16861 60266.6667 16100.0000
16862 60266.6667 16216.6667
16863 60266.6667 16250.0000
16864 60266.6667 16366.6667
16865 60266.6667 16400.0000
16866 60266.6667 16433.3333
16867 60266.6667 16483.3333
16868 60266.6667 16800.0000
16869 60266.6667 16950.0000
16870 60266.6667 16966.6667
16871 60266.6667 17383.3333
16872 60266.6667 17400.0000
16873 60266.6667 17433.3333
16874 60266.6667 17450.0000
16875 60266.6667 17466.6667
16876 60266.6667 17616.6667
16877 60266.6667 17650.0000
16878 60266.6667 17700.0000
16879 60266.6667 17716.6667
16880 60266.6667 17916.6667
16881 60266.6667 18100.0000
16882 60266.6667 18183.3333
16883 60266.6667 18216.6667
16884 60266.6667 18266.6667
16885 60266.6667 18300.0000
16886 60266.6667 18333.3333
16887 60266.6667 18366.6667
16888 60266.6667 18400.0000
16889 60266.6667 18416.6667
16890 60266.6667 18433.3333
16891 60266.6667 18466.6667
16892 60266.6667 18500.0000
16893 60266.6667 18533.3333
16894 60275.0000 18483.3333
16895 60275.0000 18600.0000
16896 60283.0556 18016.6667
16897 60283.3333 12633.3333
16898 60283.3333 12750.0000
16899 60283.3333 13033.3333
16900 60283.3333 13383.3333
16901 60283.3333 13783.3333
16902 60283.3333 13966.6667
16903 60283.3333 14083.3333
16904 60283.3333 14166.6667
16905 60283.3333 14250.0000
16906 60283.3333 14333.3333
16907 60283.3333 14616.6667
16908 60283.3333 14766.6667
16909 60283.3333 14783.3333
16910 60283.3333 14950.0000
16911 60283.3333 14966.6667
16912 60283.3333 15000.0000
16913 60283.3333 15066.6667
16914 60283.3333 15183.3333
16915 60283.3333 15216.6667
16916 60283.3333 15266.6667
16917 60283.3333 15450.0000
16918 60283.3333 15800.0000
16919 60283.3333 15816.6667
16920 60283.3333 15866.6667
16921 60283.3333 15883.3333
16922 60283.3333 15916.6667
16923 60283.3333 15950.0000
16924 60283.3333 15983.3333
16925 60283.3333 16000.0000
16926 60283.3333 16133.3333
16927 60283.3333 16166.6667
16928 60283.3333 16200.0000
16929 60283.3333 16216.6667
16930 60283.3333 16233.3333
16931 60283.3333 16383.3333
16932 60283.3333 16400.0000
16933 60283.3333 16416.6667
16934 60283.3333 16883.3333
16935 60283.3333 17416.6667
16936 60283.3333 17450.0000
16937 60283.3333 17466.6667
16938 60283.3333 17483.3333
16939 60283.3333 17600.0000
16940 60283.3333 17700.0000
16941 60283.3333 17716.6667
16942 60283.3333 17933.3333
16943 60283.3333 18000.0000
16944 60283.3333 18016.6667
16945 60283.3333 18133.3333
16946 60283.3333 18283.3333
16947 60283.3333 18316.6667
16948 60283.3333 18333.3333
16949 60283.3333 18350.0000
16950 60283.3333 18366.6667
16951 60283.3333 18433.3333
16952 60283.3333 18466.6667
16953 60283.3333 18500.0000
16954 60283.3333 18633.3333
16955 60291.6667 18325.0000
16956 60299.7222 12700.0000
16957 60299.7222 12766.6667
16958 60299.7222 17683.0556
16959 60300.0000 12700.0000
16960 60300.0000 13016.6667
16961 60300.0000 13366.6667
16962 60300.0000 13383.3333
16963 60300.0000 13883.3333
16964 60300.0000 14116.6667
16965 60300.0000 14166.6667
16966 60300.0000 14183.3333
16967 60300.0000 14633.3333
16968 60300.0000 14700.0000
16969 60300.0000 14950.0000
16970 60300.0000 15000.0000
16971 60300.0000 15116.6667
16972 60300.0000 15300.0000
16973 60300.0000 15366.6667
16974 60300.0000 15533.3333
16975 60300.0000 15716.6667
16976 60300.0000 15766.6667
16977 60300.0000 15833.3333
16978 60300.0000 15850.0000
16979 60300.0000 15933.3333
16980 60300.0000 15950.0000
16981 60300.0000 15966.6667
16982 60300.0000 15983.3333
16983 60300.0000 16016.6667
16984 60300.0000 16083.3333
16985 60300.0000 16133.3333
16986 60300.0000 16150.0000
16987 60300.0000 16166.6667
16988 60300.0000 16183.3333
16989 60300.0000 16216.6667
16990 60300.0000 16283.3333
16991 60300.0000 16383.3333
16992 60300.0000 16400.0000
16993 60300.0000 16416.6667
16994 60300.0000 16700.0000
16995 60300.0000 16733.3333
16996 60300.0000 16800.0000
16997 60300.0000 17050.0000
16998 60300.0000 17066.6667
16999 60300.0000 17100.0000
17000 60300.0000 17250.0000
17001 60300.0000 17283.3333
17002 60300.0000 17383.3333
17003 60300.0000 17416.6667
17004 60300.0000 17500.0000
17005 60300.0000 17616.6667
17006 60300.0000 17733.3333
17007 60300.0000 18000.0000
17008 60300.0000 18050.0000
17009 60300.0000 18116.6667
17010 60300.0000 18133.3333
17011 60300.0000 18166.6667
17012 60300.0000 18316.6667
17013 60300.0000 18325.0000
17014 60300.0000 18333.3333
17015 60300.0000 18350.0000
17016 60300.0000 18366.6667
17017 60300.0000 18383.3333
17018 60300.0000 18466.6667
17019 60300.0000 18500.0000
17020 60308.3333 18350.0000
17021 60316.6667 12583.3333
17022 60316.6667 12633.3333
17023 60316.6667 13083.3333
17024 60316.6667 13350.0000
17025 60316.6667 13366.6667
17026 60316.6667 14333.3333
17027 60316.6667 14350.0000
17028 60316.6667 14366.6667
17029 60316.6667 14400.0000
17030 60316.6667 14666.6667
17031 60316.6667 14716.6667
17032 60316.6667 14766.6667
17033 60316.6667 14866.6667
17034 60316.6667 15066.6667
17035 60316.6667 15366.6667
17036 60316.6667 15416.6667
17037 60316.6667 15550.0000
17038 60316.6667 15566.6667
17039 60316.6667 15583.3333
17040 60316.6667 15783.3333
17041 60316.6667 15850.0000
17042 60316.6667 15866.6667
17043 60316.6667 15916.6667
17044 60316.6667 15966.6667
17045 60316.6667 16000.0000
